Default Monster Data					Stats								Movement and Combat					Attack 1			Attack 2			    Spell Attack		    Spell Attack 2		Resistances										Misc
#	Name	Picture	LVL	 HP 	AC	 EXP 	Treasure	Blood	Fly	Move	AI Type	Hst	Spd	Rec	Pref	Bonus	Type	Damage	Miss	Att%	Type	Damage	Miss	Use%	"Spl,Mas,Skil"	Use%	"Spl,Mas,Skil"	Fire	Air	Water	Earth	Mind	Spirit	Body	Light	Dark	Phys	Special
347	Peasant	Peasant Elf MaleC B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	Peasant	Peasant Elf MaleC C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	Peasant	Peasant Human1 FemaleA A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	Peasant	Peasant Human1 FemaleA B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	Peasant	Peasant Human1 FemaleA C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	Peasant	Peasant Human1 FemaleB A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	Peasant	Peasant Human1 FemaleB B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	Peasant	Peasant Human1 FemaleB C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	Peasant	Peasant Human1 FemaleC A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	Peasant	Peasant Human1 FemaleC B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	Peasant	Peasant Human1 FemaleC C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	Peasant	Peasant Human1 MaleA A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	Peasant	Peasant Human1 MaleA B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	Peasant	Peasant Human1 MaleA C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	Peasant	Peasant Human1 MaleB A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	Peasant	Peasant Human1 MaleB B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	Peasant	Peasant Human1 MaleB C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	Peasant	Peasant Human1 MaleC A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	Peasant	Peasant Human1 MaleC B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	Peasant	Peasant Human1 MaleC C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	Peasant	Peasant Human2 MaleA A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	Peasant	Peasant Human2 MaleA B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	Peasant	Peasant Human2 MaleA C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	Peasant	Peasant Human2 MaleB A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	Peasant	Peasant Human2 MaleB B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	Peasant	Peasant Human2 MaleB C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	Peasant	Peasant Human2 MaleC A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	Peasant	Peasant Human2 MaleC B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	Peasant	Peasant Human2 MaleC C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	Peasant	Peasant Human2 FemaleA A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	Peasant	Peasant Human2 FemaleA B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	Peasant	Peasant Human2 FemaleA C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	Peasant	Peasant Human2 FemaleB A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	Peasant	Peasant Human2 FemaleB B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	Peasant	Peasant Human2 FemaleB C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	Peasant	Peasant Human2 FemaleC A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
383	Peasant	Peasant Human2 FemaleC B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	Peasant	Peasant Human2 FemaleC C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	Giant Rat	Rat A	2	6	5	100	2%L1Ring	1	N	Free	Normal	2	250	75	0	Disease1	Phys	7D8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	Lightning Rat	Rat B	3	9	10	150	2%L1Ring	1	N	Free	Normal	2	250	75	0	Disease1	Phys	8D9	0	10	Air	1D4	Air	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	Fire Rat	Rat C	4	12	15	200	2%L1Ring	1	N	Free	Aggress	2	250	75	0	Disease2	Phys	10D10+4	0	15	Fire	1D5	Fire	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388	Seeker Droid	Robot A	60	400	226	4000	0	0	N	Med	Suicidal	4	200	50	0	0	Ener	46D47+18	Ener	0	0	0	0	60	0	0	0	50	30	30	50	Imm	Imm	40	30	30	20	"shot,x3"
389	Sentinel Droid	Robot B	80	700	232	7000	0	0	N	Short	Suicidal	4	200	50	0	0	Ener	55D56+20	Ener	0	0	0	0	80	0	0	0	50	30	30	50	Imm	Imm	40	30	30	30	"shot,x3"
390	Assassin Droid	Robot C	110	1080	239	12000	0	0	N	Short	Suicidal	4	200	50	0	0	Ener	68D68+36	Ener	0	0	0	0	110	"Dispel Magic,E,4"	0	0	50	30	30	50	Imm	Imm	40	30	30	50	"shot,x3"
391	Roc	Roc A	27	153	196	999	10D8	1	Y	Free	Normal	3	275	80	0	0	Phys	29D29+19	0	0	0	0	0	27	0	0	0	20	40	40	40	40	20	20	20	20	20	0
392	Greater Roc	Roc B	39	269	205	1911	20D8	1	Y	Long	Aggress	3	300	70	0	0	Phys	39D39+19	0	0	0	0	0	39	0	0	0	20	40	40	40	40	20	20	20	20	30	0
393	Thunderbird	Roc C	51	413	212	3111	35D8	1	Y	Med	Suicidal	3	325	60	0	BrkArmor	Phys	47D47+11	0	0	0	0	0	51	0	0	0	20	Imm	40	40	40	20	20	20	20	33	0
394	Giant Shark	Sea Monster A	28	162	205	1064	0	0	Y	Free	Aggress	4	200	90	0	0	Water	33D33+11	Water	0	0	0	0	28	0	0	0	0	0	Imm	0	0	0	0	0	0	30	0
395	Piranha Shark	Sea Monster B	36	237	209	1656	0	0	Y	Free	Aggress	4	200	90	0	0	Water	40D41+20	Water	0	0	0	0	36	0	0	0	0	0	Imm	0	0	0	0	0	0	33	0
396	Dragon Shark	Sea Monster C	48	374	212	2784	0	0	Y	Free	Aggress	4	200	80	0	Afraid	Water	48D49+28	Water	0	0	0	0	48	0	0	0	0	0	Imm	0	0	0	0	0	0	36	0
397	Skeleton	Skeleton Warrior A	6	21	64	150	4D6	0	N	Med	Aggress	2	220	100	0	0	Phys	9D10+6	0	0	0	0	0	6	0	0	0	0	0	0	0	Imm	0	Imm	0	30	5	0
398	Skeleton Warrior	Skeleton Warrior B	10	40	90	250	7D6	0	N	Med	Aggress	2	250	90	0	Afraid	Phys	10D11+2	0	0	0	0	0	10	0	0	0	0	0	0	0	Imm	0	Imm	0	30	5	0
399	Skeleton Lord	Skeleton Warrior C	14	61	116	400	5%10D6+L2Sword	0	N	Short	Suicidal	2	280	80	0	Curse	Phys	12D14	0	0	0	0	0	14	0	0	0	0	0	0	0	Imm	0	Imm	0	30	5	0
400	Giant Spider	Spider A	5	9	10	150	0	1	N	Med	Normal	2	260	90	0	Poison1	Phys	6D8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	Venemous Spider	Spider B	6	12	20	220	0	1	N	Med	Aggress	2	280	90	0	Poison2	Phys	8D9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	Widowmaker	Spider C	7	15	30	330	0	1	N	Short	Aggress	2	300	90	0	Poison3	Phys	9D10+6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	Swordsman	Swordsman A	10	40	90	200	10d6	1	N	Long	Aggress	4	220	90	T	0	Phys	14D14+4	0	0	0	0	0	10	0	0	0	5	5	5	5	5	5	5	0	0	5	0
404	Guard	Swordsman B	17	79	155	459	5%15D6+L2Sword	1	N	Med	Aggress	4	250	80	T	0	Phys	16D17+14	0	0	0	0	0	17	0	0	0	10	10	10	10	10	5	10	0	0	10	0
405	Adventurer	Swordsman C	24	129	196	816	10%30D6+L2Sword	1	N	Short	Aggress	4	280	70	T	Brkweapon	Phys	22D22+8	0	0	0	0	0	24	0	0	0	15	15	15	15	15	5	15	0	0	15	0
406	Thief	Thief A	8	30	90	144	5%3D10+L1	1	N	Med	Normal	2	250	60	P	Stealx2	Phys	10D12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	Rogue	Thief B	12	50	142	264	10%4D10+L1	1	N	Med	Normal	2	260	60	P	Stealx2	Phys	12D13+8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	Master Thief	Thief C	18	86	196	504	20%5D10+L2	1	N	Med	Aggress	2	270	60	P	Stealx2	Phys	16D17	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	Titan	Titan A	75	617	229	5500	40%200D10+L5	1	N	Short	Aggress	4	200	70	O	BrkArmor	Air	73D73+11	Air	0	0	0	0	75	"Psychic Shock,M,50"	0	"Sparks,M,40"	40	Imm	50	50	Imm	30	50	50	50	30	0
410	Storm Titan	Titan B	90	787	235	7300	300D10L5	1	N	Short	Aggress	4	200	70	O	Brkweapon	Air	82D82+16	Air	0	0	0	0	90	"Psychic Shock,M,80"	0	"Sparks,M,90"	40	Imm	50	50	Imm	30	50	50	50	36	0
411	Blood Titan	Titan C	110	1212	239	10500	400D10+L6	1	N	Short	Aggress	4	200	70	O	Dead	Air	102D102+16	Air	0	0	0	0	110	"Psychic Shock,G,110"	10	"Sparks,G,130"	40	Imm	50	50	Imm	30	50	50	50	48	0
412	Troglodyte Drone	Troglodyte A	9	35	25	171	10%5D5+L1	1	N	Long	Normal	2	220	100	0	0	Phys	8D8	0	0	0	0	0	9	0	0	0	5	10	10	10	0	0	0	0	5	5	0
413	Troglodyte Soldier	Troglodyte B	14	61	77	336	10%8D5+L2	1	N	Med	Normal	2	240	90	0	0	Phys	10D12	0	0	0	0	0	14	0	0	0	10	20	20	20	0	0	0	0	5	10	0
414	Troglodyte Queen	Troglodyte C	19	93	142	551	25%14D5+L3	1	N	Med	Aggress	2	260	80	0	Poison1	Phys	14D14+6	0	0	0	0	0	19	0	0	0	15	30	30	30	0	0	0	0	5	15	0
415	Minion Vampire	Vampire A	20	122	201	600	30%6D8+L2Cape	1	N	Med	Aggress	2	220	80	OC	Disease2	Phys	24D25+4	0	0	0	0	0	20	0	0	0	5	10	Imm	10	Imm	0	Imm	0	30	10	0
416	Vampire	Vampire B	33	244	209	1419	40%12D8+L3Cape	1	N	Med	Aggress	2	240	70	OC	DrainSP	Phys	34D35+14	0	0	0	0	0	33	0	0	0	10	20	Imm	20	Imm	0	Imm	0	30	20	0
417	Elder Vampire	Vampire C	48	400	215	2784	50%16D8+L4Cape	1	N	Short	Suicidal	2	260	60	OC	DrainSP	Phys	43D43+35	0	0	0	0	0	48	0	0	0	15	30	Imm	30	Imm	0	Imm	0	30	30	0
418	Fire Warlock	Warlock A	25	137	193	875	10%7D9+L2Wand	1	N	Med	Aggress	4	200	90	0	0	Fire	34D34+8	Fire	0	0	0	0	25	"Fireball,E,13"	0	0	30	30	30	30	33	10	10	0	10	10	0
419	Water Warlock	Warlock B	35	227	196	1575	15%15D9+L3Wand	1	N	Med	Aggress	4	220	80	0	0	Water	47D47+27	Water	0	0	0	0	35	"Acid Burst,M,29"	0	0	33	33	33	33	36	10	20	0	10	20	0
420	Air Warlock	Warlock C	50	400	205	3000	25%25D9+L4Wand	1	N	Short	Aggress	4	240	70	0	0	Air	61D62+14	Air	0	0	0	0	50	"Lightning Bolt,M,30"	0	0	36	36	36	36	40	10	30	0	10	30	0
421	Wight	Wight A	14	61	155	336	10%L2Dagger	0	N	Short	Suicidal	2	180	90	0	Afraid	Phys	12D14	0	0	0	0	0	14	0	0	0	10	10	Imm	10	Imm	0	Imm	0	30	10	0
422	Wraith	Wight B	19	93	193	551	10%L3Dagger	0	N	Short	Suicidal	2	200	80	0	DrainSP	Phys	16D16+10	0	0	0	0	0	19	0	0	0	20	20	Imm	20	Imm	0	Imm	0	30	20	0
423	Barrow Wight	Wight C	26	145	197	936	20%L4Dagger	0	N	Short	Suicidal	2	220	70	0	Agex2	Phys	24D24+20	0	0	0	0	0	26	0	0	0	30	30	Imm	30	Imm	0	Imm	0	30	30	0
424	Wyvern	AWyvern A	19	93	196	551	10%25D8+L3	1	Y	Free	Normal	3	250	80	DR	Poison2	Phys	20D21+6	0	0	0	0	0	19	0	0	0	30	10	10	30	10	10	10	30	30	10	0
425	Horned Wyvern	AWyvern B	28	162	204	1064	10%50D8+L4	1	Y	Long	Aggress	3	280	70	DR	Poison3	Phys	30D30	0	0	0	0	0	28	0	0	0	30	10	10	30	10	10	10	30	30	20	0
426	Ancient Wyvern	AWyvern C	37	247	214	1739	15%100D8+L4	1	Y	Med	Suicidal	3	320	60	DR	Dead	Phys	37D37+35	0	0	0	0	0	37	0	0	0	30	10	10	30	10	10	10	30	30	30	0
427	Rotted Corpse	Zombie A	9	56	64	211	10%5D4	0	N	Med	Aggress	1	160	110	0	Disease1	Phys	7D8	0	0	0	0	0	9	0	0	0	5	5	5	5	Imm	0	Imm	0	30	10	0
428	Walking Dead	Zombie B	13	88	129	411	10%7D4	0	N	Med	Aggress	1	180	100	0	Disease2	Phys	12D13+2	0	0	0	0	0	13	0	0	0	10	10	10	10	Imm	0	Imm	0	30	20	0
429	Zombie	Zombie C	17	122	193	611	25%12D4	0	N	Med	Suicidal	1	200	90	0	Disease2	Phys	16D16+14	0	0	0	0	0	17	0	0	0	15	15	15	15	Imm	0	Imm	0	30	30	0
430	peasant	Peasant Goblin female A A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	peasant	Peasant Goblin female A B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	peasant	Peasant Goblin female A C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	peasant	Peasant Goblin female B A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	peasant	Peasant Goblin female B B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	peasant	Peasant Goblin female B C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	peasant	Peasant Goblin female C A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
437	peasant	Peasant Goblin female C B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	peasant	Peasant Goblin female C C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	peasant	Peasant Goblin Male A A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	peasant	Peasant Goblin Male A B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441	peasant	Peasant Goblin Male A C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	peasant	Peasant Goblin Male B A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443	peasant	Peasant Goblin Male B B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	peasant	Peasant Goblin Male B C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	peasant	Peasant Goblin Male C A	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	peasant	Peasant Goblin Male C B	2	6	25	24	3D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	peasant	Peasant Goblin Male C C	3	9	38	39	4D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	Swamp Troll	ATroll A	18	86	193	504	5%12D10+L1Belt	1	N	Med	Aggress	2	200	90	W	0	Phys	16D17	0	0	0	0	0	18	0	0	0	5	10	10	Imm	5	5	5	0	5	10	0
449	River Troll	ATroll B	28	162	204	1064	5%25D10+L2Belt	1	N	Med	Aggress	2	220	80	W	0	Phys	26D27+6	0	0	0	0	0	28	0	0	0	10	20	20	Imm	10	5	10	0	5	20	0
450	Mountain Troll	ATroll C	38	258	211	1824	5%45D10+L3Belt	1	N	Med	Suicidal	2	260	70	W	0	Phys	34D35+30	0	0	0	0	0	38	0	0	0	15	30	30	Imm	15	5	15	0	5	30	0
451	Tree	Treant A	12	50	64	264	20%L3Gem	0	N	stand	Suicidal	1	120	100	D	0	Phys	13D13+11	0	50	Earth	4D6	Earth	12	0	0	0	0	20	20	Imm	Imm	10	Imm	5	5	20	0
452	Tree	Treant B	18	86	90	504	35%L3Gem	0	N	stand	Suicidal	1	140	100	D	0	Phys	20D20	0	50	Earth	6D6	Earth	18	0	0	0	0	30	30	Imm	Imm	10	Imm	5	5	30	0
453	Tree	Treant C	25	137	116	875	50%L4Gem	0	N	stand	Suicidal	1	160	100	D	BrkItem	Phys	27D28+24	0	50	Earth	8D6	Earth	25	0	0	0	0	33	33	Imm	Imm	10	Imm	5	5	33	0
454	Ghast	Ghoul A	9	35	64	171	10%5D4	1	N	Med	Aggress	1	160	110	CP	Disease1	Phys	7D8	0	0	0	0	0	9	0	0	0	0	0	Imm	0	Imm	0	Imm	0	30	0	0
455	Ghoul 	Ghoul B	13	55	142	299	10%7D4	1	N	Med	Aggress	1	180	100	CP	Paralyze	Phys	12D13+2	0	0	0	0	0	13	0	0	0	0	0	Imm	0	Imm	0	Imm	0	30	0	0
456	Revenant	Ghoul C	17	79	196	459	25%12D4	1	N	Med	Suicidal	1	200	90	CP	Paralyze	Phys	16D16+14	0	0	0	0	0	17	0	0	0	0	0	Imm	0	Imm	0	Imm	0	30	0	0
457	Tolberti	zBlasterGuy A	150	1500	250	12000	0	1	N	Free	Suicidal	4	240	1	0	Errad	Ener	92D92+36	Ener	0	0	0	0	250	"Power Cure,G,5"	0	"Hour of Power,G,15"	55	55	55	Imm	Imm	55	55	Imm	Imm	55	"shot,x2"
458	Robert the Wise	zBlasterGuy B	150	1500	250	12000	0	1	N	Free	Suicidal	4	240	1	0	Errad	Ener	92D92+36	Ener	0	0	0	0	250	"Power Cure,G,5"	0	"Hour of Power,G,15"	55	55	55	Imm	Imm	55	55	Imm	Imm	55	"shot,x2"
459	Blaster Guy C	zBlasterGuy C	150	1500	250	12000	0	1	N	Free	Suicidal	4	240	1	0	Errad	Ener	92D92+36	Ener	0	0	0	0	250	"Power Cure,G,5"	0	"Hour of Power,G,15"	55	55	55	Imm	Imm	55	55	Imm	Imm	55	"shot,x2"
460	Mega-Dragon	zUltra Dragon A	100	1300	239	11000	0	1	Y	Short	Suicidal	4	300	30	4	Errad	Ener	76D77+8	Ener	0	0	0	0	100	0	0	0	Imm	45	45	45	45	15	Imm	30	30	45	"Summon,air,Dragon C"
461	Mega-Dragon	zUltra Dragon B	100	1300	239	11000	0	1	Y	Short	Suicidal	4	300	30	4	Errad	Ener	76D77+8	Ener	0	0	0	0	100	0	0	0	Imm	45	45	45	45	15	Imm	30	30	45	"Summon,air,Dragon C"
462	Mega-Dragon	zUltra Dragon C	100	1300	239	11000	0	1	Y	Short	Suicidal	4	300	30	4	Errad	Ener	76D77+8	Ener	0	0	0	0	100	0	0	0	Imm	45	45	45	45	15	Imm	30	30	45	"Summon,air,Dragon C"
463	Cat A	zcat a	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	Cat B	zcat b	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	Cat C	zcat c	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	Chicken A	zchicken a	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467	Chicken B	zchicken b	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	Chicken C	zchicken c	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	Dog A	zdog a	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
470	Dog B	zdog b	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	Dog C	zdog c	1	3	0	11	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	Rat A	zrat a	1	3	0	100	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	Rat B	zrat b	1	3	0	200	2D6	1	N	Long	Wimp	4	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
